Hr Org Unit Key,Hr Org Unit Id,Hr Org Unit Title,Hr Org Unit Level,Hr Department Id,Hr Department Code,Hr Department Code Old,Hr Department Name,Hr Department Name Long,Hr Department Name Alpha,Org Hier School Area Name,Org Hier Top Level Name,Org Hier Root Name,Hr Org Level1 Id,Hr Org Level1 Sort,Hr Org Level1 Name,Hr Org Level2 Id,Hr Org Level2 Sort,Hr Org Level2 Name,Hr Org Level3 Id,Hr Org Level3 Sort,Hr Org Level3 Name,Hr Org Level4 Id,Hr Org Level4 Sort,Hr Org Level4 Name,Hr Org Level5 Id,Hr Org Level5 Sort,Hr Org Level5 Name,Dlc Key,Warehouse Load Date
O10000016,10000016,Env Program  & Risk Mgmt/Sr Counsel Area,ORGANIZATION LEVEL,"","","","","","",Env Program  & Risk Mgmt/Sr Counsel Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000016,386.00,Env Program  & Risk Mgmt/Sr Counsel Area,"","","","","","","",01/08/16 01:03 AM
O10000020,10000020,"Humanities, Arts, & Social Sciences Area",ORGANIZATION LEVEL,"","","","","","","Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area","","","","","","","",01/08/16 01:03 AM
O10000024,10000024,Office of EVPT area,ORGANIZATION LEVEL,"","","","","","",Office of EVPT area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000024,388.00,Office of EVPT area,"","","","","","","",01/08/16 01:03 AM
O10000032,10000032,VP Research,ORGANIZATION LEVEL,"","","","","","",VP Research,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000032,281.00,VP Research,"","","","","","","",01/08/16 01:03 AM
O10000033,10000033,VP for Human Resources Area,ORGANIZATION LEVEL,"","","","","","",VP for Human Resources Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000033,391.00,VP for Human Resources Area,"","","","","","","",01/08/16 01:03 AM
O10000036,10000036,Whitaker,ORGANIZATION LEVEL,"","","","","","",Whitaker,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000036,312.00,Whitaker,"","","","","","","",01/08/16 01:03 AM
O10000099,10000099,Dean for Student Life Offices,ORGANIZATION LEVEL,"","","","","","",Dean for Student Life Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000012,140.00,Dean for Student Life Area,10000099,155.00,Dean for Student Life Offices,"","","","",01/08/16 01:03 AM
O10000162,10000162,Libraries,ORGANIZATION LEVEL,"","","","","","","Libraries, MIT Press, Tech Review",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000022,221.00,"Libraries, MIT Press, Tech Review",10000162,222.00,Libraries,"","","","",01/08/16 01:03 AM
O10000187,10000187,Office VP Resource Development,ORGANIZATION LEVEL,"","","","","","",VP for Resource Development,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000035,401.00,VP for Resource Development,10000187,402.00,Office VP Resource Development,"","","","",01/08/16 01:03 AM
O10000218,10000218,Provost Office,ORGANIZATION LEVEL,"","","","","","",Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10000218,248.00,Provost Office,"","","","",01/08/16 01:03 AM
O10000223,10000223,Residential Life Programs Area,ORGANIZATION LEVEL,"","","","","","",Dean for Student Life Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000012,140.00,Dean for Student Life Area,10000223,170.00,Residential Life Programs Area,"","","","",01/08/16 01:03 AM
O10000265,10000265,Institute Professors,DEPARTMENTS,10000265,HR-010000,010000,Institute Professors,Office of the Institute Professors,Institute Professors,Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10000265,259.00,Institute Professors,"","","",D_INST_PROF,01/08/16 01:03 AM
O10000270,10000270,Architecture,DEPARTMENTS,10000270,HR-031000,031000,Architecture,Department of Architecture,"Architecture, Department of",Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10000270,21.00,Architecture,"","","",D_ARCH,01/08/16 01:03 AM
O10000272,10000272,Center for Real Estate,DEPARTMENTS,10000272,HR-033000,033000,Center for Real Estate,Center for Real Estate,Center for Real Estate,Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10003933,9.00,Center for Real Estate Area,10000272,11.00,Center for Real Estate,D_CRE,01/08/16 01:03 AM
O10000275,10000275,Program in Media Arts and Sciences,DEPARTMENTS,10000275,HR-036000,036000,Program in Media Arts and Sciences,Program in Media Arts and Sciences,Program in Media Arts and Sciences,Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10000275,23.00,Program in Media Arts and Sciences,"","","",D_MAS,01/08/16 01:03 AM
O10000277,10000277,Media Laboratory,DEPARTMENTS,10000277,HR-039000,039000,Media Laboratory,Media Laboratory,Media Laboratory,Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10004633,13.00,Media Lab Area,10000277,15.00,Media Laboratory,D_MEDIA,01/08/16 01:03 AM
O10000284,10000284,School of Engineering,DEPARTMENTS,10000284,HR-060000,060000,School of Engineering,School of Engineering,School of Engineering,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000284,66.00,School of Engineering,"","","",D_DOE,01/08/16 01:03 AM
O10000292,10000292,Industrial Performance Center,DEPARTMENTS,10000292,HR-060300,060300,Industrial Performance Center,Industrial Performance Center,Industrial Performance Center,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10003508,40.00,Nuclear Science & Engineering Area,10000292,42.00,Industrial Performance Center,D_NUCENG,01/08/16 01:03 AM
O10000298,10000298,School of Engineering-UPOP,DEPARTMENTS,10000298,HR-060900,060900,School of Engineering-UPOP,School of Engineering - UPOP,School of Engineering - UPOP,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000298,69.00,School of Engineering-UPOP,"","","",D_UPOP,01/08/16 01:03 AM
O10000316,10000316,Lemelson/MIT Program,DEPARTMENTS,10000316,HR-061100,061100,Lemelson/MIT Program,Lemelson/MIT Program,Lemelson/MIT Program,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000316,70.00,Lemelson/MIT Program,"","","",D_LEMELSON,01/08/16 01:03 AM
O10000320,10000320,Civil and Environmental Engineering,DEPARTMENTS,10000320,HR-063000,063000,Civil and Environmental Engineering,Department of Civil and Environmental Engineering,"Civil and Environmental Engineering, Department of",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000320,59.00,Civil and Environmental Engineering,"","","",D_CEE,01/08/16 01:03 AM
O10000324,10000324,Mechanical Engineering,DEPARTMENTS,10000324,HR-065000,065000,Mechanical Engineering,Department of Mechanical Engineering,"Mechanical Engineering, Department of",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10004983,47.00,Mechanical Eng Area,10000324,49.00,Mechanical Engineering,D_MECHE,01/08/16 01:03 AM
O10000325,10000325,Materials Science and Engineering,DEPARTMENTS,10000325,HR-066000,066000,Materials Science and Engineering,Department of Materials Science and Engineering,"Materials Science and Engineering, Department of",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000325,61.00,Materials Science and Engineering,"","","",D_DMSE,01/08/16 01:03 AM
O10000329,10000329,Ocean Engineering,DEPARTMENTS,10000329,HR-067000,067000,Ocean Engineering,Department of Ocean Engineering,"Ocean Engineering, Department of",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000329,62.00,Ocean Engineering,"","","",D_MECHE,01/08/16 01:03 AM
O10000333,10000333,"Institute for Data, Systems, and Society",DEPARTMENTS,10000333,HR-068100,068100,"Institute for Data, Systems, and Society","Institute for Data, Systems, and Society","Institute for Data, Systems, and Society",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000333,74.00,"Institute for Data, Systems, and Society","","","",D_IDSS,01/08/16 01:03 AM
O10000334,10000334,Singapore/MIT Alliance,DEPARTMENTS,10000334,HR-068200,068200,Singapore/MIT Alliance,Singapore/MIT Alliance Program,Singapore/MIT Alliance Program,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000334,75.00,Singapore/MIT Alliance,"","","",D_SMA,01/08/16 01:03 AM
O10000337,10000337,Laboratory for Computer Science (old),DEPARTMENTS,10000337,HR-068600,068600,Laboratory for Computer Science (old),Laboratory for Computer Science (old),Laboratory for Computer Science (old),Engineering Area,Engineering Area,MIT-All,"",1.00,MIT-All,"","","","","","","","","","","","","",01/08/16 01:03 AM
O10000346,10000346,Center for Innovation in Product Develmt,DEPARTMENTS,10000346,HR-068900,068900,Center for Innovation in Product Develmt,Center for Innovation in Product Development,Center for Innovation in Product Development,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000346,79.00,Center for Innovation in Product Develmt,"","","",D_CIPD,01/08/16 01:03 AM
O10000347,10000347,Department of Biological Engineering,DEPARTMENTS,10000347,HR-069200,069200,Department of Biological Engineering,Department of Biological Engineering,"Biological Engineering, Department of",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000347,80.00,Department of Biological Engineering,"","","",D_BIOENG,01/08/16 01:03 AM
O10000350,10000350,Center for Transportation & Logistics,DEPARTMENTS,10000350,HR-069500,069500,Center for Transportation & Logistics,Center for Transportation and Logistics,Center for Transportation & Logistics,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000350,82.00,Center for Transportation & Logistics,"","","",D_CTL,01/08/16 01:03 AM
O10000353,10000353,Materials Processing Center,DEPARTMENTS,10000353,HR-069800,069800,Materials Processing Center,Materials Processing Center,Materials Processing Center,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000170,63.00,Materials Processing Center Area,10000353,64.00,Materials Processing Center,D_MPC,01/08/16 01:03 AM
O10000357,10000357,"School of Humanities, Arts, & Social Sci",DEPARTMENTS,10000357,HR-090000,090000,"School of Humanities, Arts, & Social Sci","School of Humanities, Arts, and Social Sciences","School of Humanities, Arts, and Social Sciences","Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area",10004383,106.00,SHASS area,10000357,107.00,"School of Humanities, Arts, & Social Sci",D_DHSS,01/08/16 01:03 AM
O10000612,10000612,Division of Comparative Medicine,DEPARTMENTS,10000612,HR-402100,402100,Division of Comparative Medicine,Division of Comparative Medicine,Division of Comparative Medicine,VP Research,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000032,281.00,VP Research,10000612,283.00,Division of Comparative Medicine,"","","",D_COMPMED,01/08/16 01:03 AM
O10000613,10000613,Ofc of the Dean for Graduate Education,DEPARTMENTS,10000613,HR-402200,402200,Ofc of the Dean for Graduate Education,Office of the Dean for Graduate Education,"",Dean of Graduate Education,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000014,219.00,Dean of Graduate Education,10000613,220.00,Ofc of the Dean for Graduate Education,"","","",D_DEANGRAD,01/08/16 01:03 AM
O10000619,10000619,VP for Reseach Admin Directors area,DEPARTMENTS,10000619,HR-404002ASR,404002,VP for Reseach Admin Directors area,Office of the Vice President for Research,"",VP Research,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000032,281.00,VP Research,10000619,307.00,VP for Reseach Admin Directors area,"","","",D_VPRESOFF,01/08/16 01:03 AM
O10000622,10000622,Executive Vice President and Treasurer,DEPARTMENTS,10000622,HR-404500,404500,Executive Vice President and Treasurer,Office of the Executive Vice President & Treasurer,Office of the Executive Vice President & Treasurer,Office of EVPT area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000024,388.00,Office of EVPT area,10000622,389.00,Executive Vice President and Treasurer,"","","",D_EXECVP,01/08/16 01:03 AM
O10000639,10000639,Office of the General Counsel,DEPARTMENTS,10000639,HR-405700,405700,Office of the General Counsel,Office of the General Counsel,Office of the General Counsel,President & Chairman of the Corporation,President & Chairman of the Corporation,MIT-All,10000000,1.00,MIT-All,10000003,425.00,President & Chairman of the Corporation,10000639,435.00,Office of the General Counsel,"","","","","","",D_SENIOR,01/08/16 01:03 AM
O10000644,10000644,Academic Media Production Services,DEPARTMENTS,10000644,HR-406100,406100,Academic Media Production Services,Academic Media Production Services,Academic Media Production Services,Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10000644,262.00,Academic Media Production Services,"","","",D_DL,01/08/16 01:03 AM
O10000649,10000649,"ODL, OpenCourseWare",DEPARTMENTS,10000649,HR-406300,406300,"ODL, OpenCourseWare","ODL, OpenCourseWare","",Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10004583,264.00,Digital Learning Area,10005083,267.00,ODL area,D_OCW,01/08/16 01:03 AM
O10000655,10000655,Vice President for Human Resources,DEPARTMENTS,10000655,HR-409100,409100,Vice President for Human Resources,Office of the Vice President for Human Resources,Vice President for Human Resources,VP for Human Resources Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000033,391.00,VP for Human Resources Area,10000655,393.00,Vice President for Human Resources,"","","",D_HR,01/08/16 01:03 AM
O10000658,10000658,Vice Pres for Resource Development,DEPARTMENTS,10000658,HR-410000,410000,Vice Pres for Resource Development,Office of the Vice President for Resource Devlpmnt,Office of the Vice President for Resource Devlpmnt,VP for Resource Development,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000035,401.00,VP for Resource Development,10000187,402.00,Office VP Resource Development,10000658,408.00,Vice Pres for Resource Development,D_RESDEV,01/08/16 01:03 AM
O10000661,10000661,Office of Communications and Events,DEPARTMENTS,10000661,HR-410020,410020,Office of Communications and Events,Office of Communications and Events,Office of Communications and Events,VP for Resource Development,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000035,401.00,VP for Resource Development,10000187,402.00,Office VP Resource Development,10000661,411.00,Office of Communications and Events,D_RESDEV,01/08/16 01:03 AM
O10000362,10000362,Global Studies and Languages,DEPARTMENTS,10000362,HR-093300,093300,Global Studies and Languages,Global Studies and Languages,"","Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area",10003608,100.00,Foreign Languages & Literature Area,10000362,101.00,Global Studies and Languages,D_FLL,01/08/16 01:03 AM
O10000365,10000365,Music and Theater Arts Section,DEPARTMENTS,10000365,HR-093700,093700,Music and Theater Arts Section,Music and Theater Arts Section,Music and Theater Arts Section,"Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area",10000365,88.00,Music and Theater Arts Section,"","","",D_MTA,01/08/16 01:03 AM
O10000367,10000367,Linguistics & Philosophy,DEPARTMENTS,10000367,HR-094000,094000,Linguistics & Philosophy,Department of Linguistics and Philosophy,"Linguistics and Philosophy, Department of","Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area",10000367,90.00,Linguistics & Philosophy,"","","",D_L&P,01/08/16 01:03 AM
O10000368,10000368,Political Science,DEPARTMENTS,10000368,HR-095500,095500,Political Science,Department of Political Science,"Political Science, Department of","Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area",10000368,91.00,Political Science,"","","",D_POLSCI,01/08/16 01:03 AM
